index,surah_no,surah_name_en,surah_name_ar,ayah_no_surah,ayah_no_quran,ayah_ar,ayah_en,juz_no,hizb_quarter,total_ayah_surah,total_ayah_quran,place_of_revelation,no_of_word_ayah,top_1_similar_text,top_1_similar_ayah,top_1_similar_surah,top_1_similarity_score,top_2_similar_text,top_2_similar_ayah,top_2_similar_surah,top_2_similarity_score,top_3_similar_text,top_3_similar_ayah,top_3_similar_surah,top_3_similarity_score,top_4_similar_text,top_4_similar_ayah,top_4_similar_surah,top_4_similarity_score,top_5_similar_text,top_5_similar_ayah,top_5_similar_surah,top_5_similarity_score,ayah_ar_no_tashkeel
4725,51,The Winnowing Winds,الذاريات,51,4726,وَلَا تَجْعَلُوا۟ مَعَ ٱللَّهِ إِلَٰهًا ءَاخَرَ ۖ إِنِّى لَكُم مِّنْهُ نَذِيرٌۭ مُّبِينٌۭ,And do not set up another god with Allah. I am truly sent by Him with a clear warning to you.”,27,209,60,6236,Meccan,12,فَفِرُّوٓا۟ إِلَى ٱللَّهِ ۖ إِنِّى لَكُم مِّنْهُ نَذِيرٌۭ مُّبِينٌۭ,50,51,0.995393455028534,قُلْ إِنَّمَا ٱلْعِلْمُ عِندَ ٱللَّهِ وَإِنَّمَآ أَنَا۠ نَذِيرٌۭ مُّبِينٌۭ,26,67,0.9926517009735109,قَالُوا۟ بَلَىٰ قَدْ جَآءَنَا نَذِيرٌۭ فَكَذَّبْنَا وَقُلْنَا مَا نَزَّلَ ٱللَّهُ مِن شَىْءٍ إِنْ أَنتُمْ إِلَّا فِى ضَلَٰلٍۢ كَبِيرٍۢ,9,67,0.9919964671134948,قُلْ مَا كُنتُ بِدْعًۭا مِّنَ ٱلرُّسُلِ وَمَآ أَدْرِى مَا يُفْعَلُ بِى وَلَا بِكُمْ ۖ إِنْ أَتَّبِعُ إِلَّا مَا يُوحَىٰٓ إِلَىَّ وَمَآ أَنَا۠ إِلَّا نَذِيرٌۭ مُّبِينٌۭ,9,46,0.991891860961914,أَمْ أَمِنتُم مَّن فِى ٱلسَّمَآءِ أَن يُرْسِلَ عَلَيْكُمْ حَاصِبًۭا ۖ فَسَتَعْلَمُونَ كَيْفَ نَذِيرِ,17,67,0.9917995929718018,ولا تجعلوا مع لله إلها ءاخر  إنى لكم منه نذير مبين
4726,51,The Winnowing Winds,الذاريات,52,4727,كَذَٰلِكَ مَآ أَتَى ٱلَّذِينَ مِن قَبْلِهِم مِّن رَّسُولٍ إِلَّا قَالُوا۟ سَاحِرٌ أَوْ مَجْنُونٌ,"Similarly, no messenger came to those before them without being told: “A magician or a madman!”",27,209,60,6236,Meccan,13,وَلَقَدْ كَذَّبَ ٱلَّذِينَ مِن قَبْلِهِمْ فَكَيْفَ كَانَ نَكِيرِ,18,67,0.9937193393707277,أَلَمْ يَأْتِكُمْ نَبَؤُا۟ ٱلَّذِينَ كَفَرُوا۟ مِن قَبْلُ فَذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,5,64,0.9925662279129028,وَقَالَ ٱلَّذِينَ كَفَرُوا۟ لِلَّذِينَ ءَامَنُوا۟ لَوْ كَانَ خَيْرًۭا مَّا سَبَقُونَآ إِلَيْهِ ۚ وَإِذْ لَمْ يَهْتَدُوا۟ بِهِۦ فَسَيَقُولُونَ هَٰذَآ إِفْكٌۭ قَدِيمٌۭ,11,46,0.9921963810920716,كَمَثَلِ ٱلَّذِينَ مِن قَبْلِهِمْ قَرِيبًۭا ۖ ذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,15,59,0.9921695590019226,بَلْ كَذَّبُوا۟ بِٱلْحَقِّ لَمَّا جَآءَهُمْ فَهُمْ فِىٓ أَمْرٍۢ مَّرِيجٍ,5,50,0.992137372493744,كذلك مآ أتى لذين من قبلهم من رسول إلا قالوا ساحر أو مجنون
4727,51,The Winnowing Winds,الذاريات,53,4728,أَتَوَاصَوْا۟ بِهِۦ ۚ بَلْ هُمْ قَوْمٌۭ طَاغُونَ,"Have they passed this ˹cliché˺ down to one another? In fact, they have ˹all˺ been a transgressing people.",27,209,60,6236,Meccan,7,أَمْ تَأْمُرُهُمْ أَحْلَٰمُهُم بِهَٰذَآ ۚ أَمْ هُمْ قَوْمٌۭ طَاغُونَ,32,52,0.9957402348518372,وَقَوْمَ نُوحٍۢ مِّن قَبْلُ ۖ إِنَّهُمْ كَانُوا۟ هُمْ أَظْلَمَ وَأَطْغَىٰ,52,53,0.993137001991272,وَأَنَّا لَا نَدْرِىٓ أَشَرٌّ أُرِيدَ بِمَن فِى ٱلْأَرْضِ أَمْ أَرَادَ بِهِمْ رَبُّهُمْ رَشَدًۭا,10,72,0.9927040934562684,أَلَمْ يَأْتِكُمْ نَبَؤُا۟ ٱلَّذِينَ كَفَرُوا۟ مِن قَبْلُ فَذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,5,64,0.9924157857894896,أَمْ عِندَهُمْ خَزَآئِنُ رَبِّكَ أَمْ هُمُ ٱلْمُصَۣيْطِرُونَ,37,52,0.992400050163269,أتواصوا به  بل هم قوم طاغون
4728,51,The Winnowing Winds,الذاريات,54,4729,فَتَوَلَّ عَنْهُمْ فَمَآ أَنتَ بِمَلُومٍۢ,"So ˹now˺ turn away from them ˹O Prophet˺, for you will not be blamed.",27,209,60,6236,Meccan,5,فَذَكِّرْ فَمَآ أَنتَ بِنِعْمَتِ رَبِّكَ بِكَاهِنٍۢ وَلَا مَجْنُونٍ,29,52,0.9931383728981018,يَقُولُ أَهْلَكْتُ مَالًۭا لُّبَدًا,6,90,0.9925314784049988,وَمَا صَاحِبُكُم بِمَجْنُونٍۢ,22,81,0.9922748804092408,مَآ أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍۢ,2,68,0.9921849966049194,كَذَّبَتْ عَادٌۭ فَكَيْفَ كَانَ عَذَابِى وَنُذُرِ,18,54,0.991978406906128,فتول عنهم فمآ أنت بملوم
4729,51,The Winnowing Winds,الذاريات,55,4730,وَذَكِّرْ فَإِنَّ ٱلذِّكْرَىٰ تَنفَعُ ٱلْمُؤْمِنِينَ,But ˹continue to˺ remind. For certainly reminders benefit the believers.,27,209,60,6236,Meccan,5,فَذَكِّرْ إِن نَّفَعَتِ ٱلذِّكْرَىٰ,9,87,0.9906985759735109,وَلَقَدْ عَلِمْتُمُ ٱلنَّشْأَةَ ٱلْأُولَىٰ فَلَوْلَا تَذَكَّرُونَ,62,56,0.9906356930732728,وَٱذْكُرِ ٱسْمَ رَبِّكَ بُكْرَةًۭ وَأَصِيلًۭا,25,76,0.990597665309906,لَقَدْ رَأَىٰ مِنْ ءَايَٰتِ رَبِّهِ ٱلْكُبْرَىٰٓ,18,53,0.9904295802116394,إِنَّ هَٰذَا لَفِى ٱلصُّحُفِ ٱلْأُولَىٰ,18,87,0.9900653958320618,وذكر فإن لذكرى تنفع لمؤمنين
4730,51,The Winnowing Winds,الذاريات,56,4731,وَمَا خَلَقْتُ ٱلْجِنَّ وَٱلْإِنسَ إِلَّا لِيَعْبُدُونِ,I did not create jinn and humans except to worship Me.,27,209,60,6236,Meccan,6,مَا خَلَقْنَا ٱلسَّمَٰوَٰتِ وَٱلْأَرْضَ وَمَا بَيْنَهُمَآ إِلَّا بِٱلْحَقِّ وَأَجَلٍۢ مُّسَمًّۭى ۚ وَٱلَّذِينَ كَفَرُوا۟ عَمَّآ أُنذِرُوا۟ مُعْرِضُونَ,3,46,0.994253635406494,أَمْ خَلَقُوا۟ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضَ ۚ بَل لَّا يُوقِنُونَ,36,52,0.993353307247162,وَلَقَدْ خَلَقْنَا ٱلْإِنسَٰنَ وَنَعْلَمُ مَا تُوَسْوِسُ بِهِۦ نَفْسُهُۥ ۖ وَنَحْنُ أَقْرَبُ إِلَيْهِ مِنْ حَبْلِ ٱلْوَرِيدِ,16,50,0.9926522970199584,وَمَا نَقَمُوا۟ مِنْهُمْ إِلَّآ أَن يُؤْمِنُوا۟ بِٱللَّهِ ٱلْعَزِيزِ ٱلْحَمِيدِ,8,85,0.9922030568122864,رَّبِّ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا ٱلرَّحْمَٰنِ ۖ لَا يَمْلِكُونَ مِنْهُ خِطَابًۭا,37,78,0.9920650720596312,وما خلقت لجن ولإنس إلا ليعبدون
4731,51,The Winnowing Winds,الذاريات,57,4732,مَآ أُرِيدُ مِنْهُم مِّن رِّزْقٍۢ وَمَآ أُرِيدُ أَن يُطْعِمُونِ,"I seek no provision from them, nor do I need them to feed Me.",27,209,60,6236,Meccan,9,لَّيْسَ لَهُمْ طَعَامٌ إِلَّا مِن ضَرِيعٍۢ,6,88,0.9890658855438232,قُلْ أَرَءَيْتُمْ إِنْ أَصْبَحَ مَآؤُكُمْ غَوْرًۭا فَمَن يَأْتِيكُم بِمَآءٍۢ مَّعِينٍۭ,30,67,0.9857513904571532,كَلَّآ ۖ إِنَّا خَلَقْنَٰهُم مِّمَّا يَعْلَمُونَ,39,70,0.9851150512695312,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ,5,109,0.9850886464118958,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ,3,109,0.9850886464118958,مآ أريد منهم من رزق ومآ أريد أن يطعمون
4732,51,The Winnowing Winds,الذاريات,58,4733,إِنَّ ٱللَّهَ هُوَ ٱلرَّزَّاقُ ذُو ٱلْقُوَّةِ ٱلْمَتِينُ,"Indeed, Allah ˹alone˺ is the Supreme Provider—Lord of all Power, Ever Mighty.",27,209,60,6236,Meccan,7,فَجَعَلَ مِنْهُ ٱلزَّوْجَيْنِ ٱلذَّكَرَ وَٱلْأُنثَىٰٓ,39,75,0.9939902424812316,تَبَٰرَكَ ٱسْمُ رَبِّكَ ذِى ٱلْجَلَٰلِ وَٱلْإِكْرَامِ,78,55,0.9938954710960388,خَلَقَ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضَ بِٱلْحَقِّ وَصَوَّرَكُمْ فَأَحْسَنَ صُوَرَكُمْ ۖ وَإِلَيْهِ ٱلْمَصِيرُ,3,64,0.9937586784362792,وَأَنَّ عَلَيْهِ ٱلنَّشْأَةَ ٱلْأُخْرَىٰ,47,53,0.9936360716819764,وَأَنَّهُۥ خَلَقَ ٱلزَّوْجَيْنِ ٱلذَّكَرَ وَٱلْأُنثَىٰ,45,53,0.993545413017273,إن لله هو لرزاق ذو لقوة لمتين
4733,51,The Winnowing Winds,الذاريات,59,4734,فَإِنَّ لِلَّذِينَ ظَلَمُوا۟ ذَنُوبًۭا مِّثْلَ ذَنُوبِ أَصْحَٰبِهِمْ فَلَا يَسْتَعْجِلُونِ,The wrongdoers will certainly have a share ˹of the torment˺ like that of their predecessors. So do not let them ask Me to hasten ˹it˺.,27,209,60,6236,Meccan,9,وَلَوْ أَنَّهُمْ صَبَرُوا۟ حَتَّىٰ تَخْرُجَ إِلَيْهِمْ لَكَانَ خَيْرًۭا لَّهُمْ ۚ وَٱللَّهُ غَفُورٌۭ رَّحِيمٌۭ,5,49,0.9905383586883544,أَلَمْ يَأْتِكُمْ نَبَؤُا۟ ٱلَّذِينَ كَفَرُوا۟ مِن قَبْلُ فَذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,5,64,0.989838719367981,أَمْ لَهُمْ شُرَكَآءُ فَلْيَأْتُوا۟ بِشُرَكَآئِهِمْ إِن كَانُوا۟ صَٰدِقِينَ,41,68,0.9896565675735474,أَمْ تَسْـَٔلُهُمْ أَجْرًۭا فَهُم مِّن مَّغْرَمٍۢ مُّثْقَلُونَ,46,68,0.9895000457763672,أَمْ تَسْـَٔلُهُمْ أَجْرًۭا فَهُم مِّن مَّغْرَمٍۢ مُّثْقَلُونَ,40,52,0.9895000457763672,فإن للذين ظلموا ذنوبا مثل ذنوب أصحبهم فلا يستعجلون
4734,51,The Winnowing Winds,الذاريات,60,4735,فَوَيْلٌۭ لِّلَّذِينَ كَفَرُوا۟ مِن يَوْمِهِمُ ٱلَّذِى يُوعَدُونَ,Woe then to the disbelievers when they face their Day which they are warned of!,27,209,60,6236,Meccan,7,أَلَمْ يَأْتِكُمْ نَبَؤُا۟ ٱلَّذِينَ كَفَرُوا۟ مِن قَبْلُ فَذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,5,64,0.9910265207290648,كَمَثَلِ ٱلَّذِينَ مِن قَبْلِهِمْ قَرِيبًۭا ۖ ذَاقُوا۟ وَبَالَ أَمْرِهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌۭ,15,59,0.990164279937744,وَلَوْ قَٰتَلَكُمُ ٱلَّذِينَ كَفَرُوا۟ لَوَلَّوُا۟ ٱلْأَدْبَٰرَ ثُمَّ لَا يَجِدُونَ وَلِيًّۭا وَلَا نَصِيرًۭا,22,48,0.9899643063545228,فَذَرْهُمْ يَخُوضُوا۟ وَيَلْعَبُوا۟ حَتَّىٰ يُلَٰقُوا۟ يَوْمَهُمُ ٱلَّذِى يُوعَدُونَ,42,70,0.9898971319198608,قُلْ إِنْ أَدْرِىٓ أَقَرِيبٌۭ مَّا تُوعَدُونَ أَمْ يَجْعَلُ لَهُۥ رَبِّىٓ أَمَدًا,25,72,0.9898598194122314,فويل للذين كفروا من يومهم لذى يوعدون
4735,52,The Mount,الطور,1,4736,وَٱلطُّورِ,By Mount Ṭûr!,27,209,49,6236,Meccan,1,إِلَٰهِ ٱلنَّاسِ,3,114,0.989694356918335,كَلَّا وَٱلْقَمَرِ,32,74,0.9894574880599976,وَٱلْبَيْتِ ٱلْمَعْمُورِ,4,52,0.9885625243186952,خَلَقَ ٱلْإِنسَٰنَ,3,55,0.988001823425293,وَٱلسَّمَآءِ وَٱلطَّارِقِ,1,86,0.987457275390625,ولطور
4736,52,The Mount,الطور,2,4737,وَكِتَٰبٍۢ مَّسْطُورٍۢ,And by the Book written,27,209,49,6236,Meccan,2,كِتَٰبٌۭ مَّرْقُومٌۭ,9,83,0.9917349219322203,كِتَٰبٌۭ مَّرْقُومٌۭ,20,83,0.9917349219322203,مُّطَاعٍۢ ثَمَّ أَمِينٍۢ,21,81,0.9911733865737916,وَٱلَّيْلِ وَمَا وَسَقَ,17,84,0.9911496639251708,وَزَرَابِىُّ مَبْثُوثَةٌ,16,88,0.9904458522796632,وكتب مسطور
4737,52,The Mount,الطور,3,4738,فِى رَقٍّۢ مَّنشُورٍۢ,on open pages ˹for all to read˺!,27,209,49,6236,Meccan,3,فِى كِتَٰبٍۢ مَّكْنُونٍۢ,78,56,0.9912963509559632,كِتَٰبٌۭ مَّرْقُومٌۭ,9,83,0.9904682636260986,كِتَٰبٌۭ مَّرْقُومٌۭ,20,83,0.9904682636260986,وَكِتَٰبٍۢ مَّسْطُورٍۢ,2,52,0.989694893360138,مُّطَاعٍۢ ثَمَّ أَمِينٍۢ,21,81,0.98887699842453,فى رق منشور
4738,52,The Mount,الطور,4,4739,وَٱلْبَيْتِ ٱلْمَعْمُورِ,And by the ˹Sacred˺ House frequently visited!,27,209,49,6236,Meccan,2,مَلِكِ ٱلنَّاسِ,2,114,0.9930689334869384,مِّنَ ٱللَّهِ ذِى ٱلْمَعَارِجِ,3,70,0.992904245853424,فَٱلْمُورِيَٰتِ قَدْحًۭا,2,100,0.9928935766220092,ٱقْرَأْ وَرَبُّكَ ٱلْأَكْرَمُ,3,96,0.9928811192512512,وَٱلْتَفَّتِ ٱلسَّاقُ بِٱلسَّاقِ,29,75,0.9925976991653442,ولبيت لمعمور
4739,52,The Mount,الطور,5,4740,وَٱلسَّقْفِ ٱلْمَرْفُوعِ,And by the canopy raised ˹high˺!,27,209,49,6236,Meccan,2,وَٱلْبَيْتِ ٱلْمَعْمُورِ,4,52,0.9911454319953918,وَٱلْتَفَّتِ ٱلسَّاقُ بِٱلسَّاقِ,29,75,0.9893301129341124,وَٱلشَّفْعِ وَٱلْوَتْرِ,3,89,0.9870699048042296,وَٱلسَّمَآءِ ذَاتِ ٱلرَّجْعِ,11,86,0.9869466423988342,أَفَرَءَيْتُمُ ٱللَّٰتَ وَٱلْعُزَّىٰ,19,53,0.9863559007644652,ولسقف لمرفوع
4740,52,The Mount,الطور,6,4741,وَٱلْبَحْرِ ٱلْمَسْجُورِ,And by the seas set on fire!,27,209,49,6236,Meccan,2,وَٱلسَّقْفِ ٱلْمَرْفُوعِ,5,52,0.982967972755432,وَٱلْبَيْتِ ٱلْمَعْمُورِ,4,52,0.9804686307907104,وَٱلسَّمَآءِ وَٱلطَّارِقِ,1,86,0.9804431200027466,ٱلْجَوَارِ ٱلْكُنَّسِ,16,81,0.9783353209495544,وَٱلْجِبَالَ أَوْتَادًۭا,7,78,0.977368414402008,ولبحر لمسجور
4741,52,The Mount,الطور,7,4742,إِنَّ عَذَابَ رَبِّكَ لَوَٰقِعٌۭ,"Indeed, the punishment of your Lord will come to pass—",27,209,49,6236,Meccan,4,بِأَنَّ رَبَّكَ أَوْحَىٰ لَهَا,5,99,0.993490993976593,إِنَّ بَطْشَ رَبِّكَ لَشَدِيدٌ,12,85,0.993172526359558,إِنَّ عَذَابَ رَبِّهِمْ غَيْرُ مَأْمُونٍۢ,28,70,0.9925609230995178,وَمَآ أَدْرَىٰكَ مَا سِجِّينٌۭ,8,83,0.9924591779708862,إِنَّ جَهَنَّمَ كَانَتْ مِرْصَادًۭا,21,78,0.9923484921455384,إن عذاب ربك لوقع
4742,52,The Mount,الطور,8,4743,مَّا لَهُۥ مِن دَافِعٍۢ,none will avert it—,27,209,49,6236,Meccan,4,لِّلْكَٰفِرِينَ لَيْسَ لَهُۥ دَافِعٌۭ,2,70,0.9897515773773192,وَمَا هُوَ عَلَى ٱلْغَيْبِ بِضَنِينٍۢ,24,81,0.9894303679466248,مُّطَاعٍۢ ثَمَّ أَمِينٍۢ,21,81,0.9889783263206482,فَلْيَدْعُ نَادِيَهُۥ,17,96,0.9887105226516724,وَغَدَوْا۟ عَلَىٰ حَرْدٍۢ قَٰدِرِينَ,25,68,0.988703727722168,ما له من دافع
4743,52,The Mount,الطور,9,4744,يَوْمَ تَمُورُ ٱلسَّمَآءُ مَوْرًۭا,"on the Day the heavens will be shaken violently,",27,209,49,6236,Meccan,4,مَلِكِ ٱلنَّاسِ,2,114,0.990825653076172,كَذَّبَتْ ثَمُودُ وَعَادٌۢ بِٱلْقَارِعَةِ,4,69,0.9894196391105652,فِى جَنَّٰتِ ٱلنَّعِيمِ,12,56,0.9894020557403564,كَذَّبَتْ ثَمُودُ بِٱلنُّذُرِ,23,54,0.9892220497131348,خَلَقَ ٱلْإِنسَٰنَ,3,55,0.9887428283691406,يوم تمور لسمآء مورا
4744,52,The Mount,الطور,10,4745,وَتَسِيرُ ٱلْجِبَالُ سَيْرًۭا,and the mountains will be blown away entirely.,27,209,49,6236,Meccan,3,وَبُسَّتِ ٱلْجِبَالُ بَسًّۭا,5,56,0.9888046383857728,وَسُيِّرَتِ ٱلْجِبَالُ فَكَانَتْ سَرَابًا,20,78,0.9881631135940552,وَتَكُونُ ٱلْجِبَالُ كَٱلْعِهْنِ,9,70,0.9858160614967346,وَإِذَا ٱلْجِبَالُ سُيِّرَتْ,3,81,0.9856091141700744,فَرَّتْ مِن قَسْوَرَةٍۭ,51,74,0.9855440258979796,وتسير لجبال سيرا
4745,52,The Mount,الطور,11,4746,فَوَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,Then woe on that Day to the deniers—,27,209,49,6236,Meccan,3,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,47,77,0.997977375984192,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,24,77,0.997977375984192,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,28,77,0.997977375984192,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,49,77,0.997977375984192,وَيْلٌۭ يَوْمَئِذٍۢ لِّلْمُكَذِّبِينَ,34,77,0.997977375984192,فويل يومئذ للمكذبين
4746,52,The Mount,الطور,12,4747,ٱلَّذِينَ هُمْ فِى خَوْضٍۢ يَلْعَبُونَ,those who amuse themselves with falsehood!,27,209,49,6236,Meccan,5,ٱلَّذِينَ هُمْ يُرَآءُونَ,6,107,0.9892940521240234,ٱلَّذِينَ هُمْ عَلَىٰ صَلَاتِهِمْ دَآئِمُونَ,23,70,0.9868847131729126,ٱلَّذِينَ يُكَذِّبُونَ بِيَوْمِ ٱلدِّينِ,11,83,0.9865565299987792,فَٱنطَلَقُوا۟ وَهُمْ يَتَخَٰفَتُونَ,23,68,0.9863083362579346,كَلَّا ۖ بَل لَّا يَخَافُونَ ٱلْءَاخِرَةَ,53,74,0.9858620166778564,لذين هم فى خوض يلعبون
4747,52,The Mount,الطور,13,4748,يَوْمَ يُدَعُّونَ إِلَىٰ نَارِ جَهَنَّمَ دَعًّا,˹It is˺ the Day they will be fiercely shoved into the Fire of Hell.,27,209,49,6236,Meccan,6,إِنَّ عَذَابَ رَبِّهِمْ غَيْرُ مَأْمُونٍۢ,28,70,0.985942840576172,إِنَّ عَذَابَ رَبِّكَ لَوَٰقِعٌۭ,7,52,0.985807240009308,يَوْمَ يَخْرُجُونَ مِنَ ٱلْأَجْدَاثِ سِرَاعًۭا كَأَنَّهُمْ إِلَىٰ نُصُبٍۢ يُوفِضُونَ,43,70,0.9855733513832092,أَلْقِيَا فِى جَهَنَّمَ كُلَّ كَفَّارٍ عَنِيدٍۢ,24,50,0.9855142831802368,يَوْمَ يَتَذَكَّرُ ٱلْإِنسَٰنُ مَا سَعَىٰ,35,79,0.9854719638824464,يوم يدعون إلى نار جهنم دعا
4748,52,The Mount,الطور,14,4749,هَٰذِهِ ٱلنَّارُ ٱلَّتِى كُنتُم بِهَا تُكَذِّبُونَ,"˹They will be told,˺ “This is the Fire which you used to deny.",27,209,49,6236,Meccan,6,وَلَقَدْ عَلِمْتُمُ ٱلنَّشْأَةَ ٱلْأُولَىٰ فَلَوْلَا تَذَكَّرُونَ,62,56,0.9917898178100586,هَٰذِهِۦ جَهَنَّمُ ٱلَّتِى يُكَذِّبُ بِهَا ٱلْمُجْرِمُونَ,43,55,0.9915640354156494,ثُمَّ إِنَّكُمْ أَيُّهَا ٱلضَّآلُّونَ ٱلْمُكَذِّبُونَ,51,56,0.9907253980636596,قَالَ لَا تَخْتَصِمُوا۟ لَدَىَّ وَقَدْ قَدَّمْتُ إِلَيْكُم بِٱلْوَعِيدِ,28,50,0.9905242323875428,ءَأَنتُمْ أَنزَلْتُمُوهُ مِنَ ٱلْمُزْنِ أَمْ نَحْنُ ٱلْمُنزِلُونَ,69,56,0.9901549220085144,هذه لنار لتى كنتم بها تكذبون
